,ACTOR_ID,AWARD_NAME,YEAR,OUTCOME,DESCRIPTION,FILM
2077,9,All Def Movie Awards,2017,Winner - All Def Movie Award,Most Out of Place White Person in a Movie,The Last Samurai (2003)
2078,9,Alliance of Women Film Journalists,2019,Winner - EDA Special Mention Award,Most Egregious Age Difference Between the Leading Man and the Love Interest,Mission: Impossible - Fallout (2018)
2079,9,Alliance of Women Film Journalists,2018,Nominee - EDA Special Mention Award,Most Egregious Age Difference Between the Leading Man and the Love Interest,The Mummy (2017)
2080,9,Alliance of Women Film Journalists,2015,Nominee - EDA Special Mention Award,Most Egregious Age Difference Between the Leading Man and the Love Interest,Edge of Tomorrow (2014)
2081,9,Alliance of Women Film Journalists,2013,Nominee - EDA Special Mention Award,Most Egregious Age Difference Between the Leading Man and the Love Interest,Oblivion (2013)
2082,9,Austin Film Critics Association,2023,Nominee - AFCA Award,Best Actor,Top Gun: Maverick (2022)
2083,9,Awards Circuit Community Awards,1999,Winner - ACCA,Best Actor in a Supporting Role,Magnolia (1999)
2084,9,Awards Circuit Community Awards,1999,Winner - ACCA,Best Cast Ensemble,Magnolia (1999)
2085,9,Awards Circuit Community Awards,1996,Nominee - ACCA,Best Actor in a Leading Role,Jerry Maguire (1996)
2086,9,BAFTA/LA Britannia Awards,2005,Winner - Britannia Award,Excellence in Fil,
2087,9,Bambi Awards,2007,Winner - Bambi,Courage,Valkyrie (2008)
2088,9,Blockbuster Entertainment Awards,2001,Nominee - Blockbuster Entertainment Award,Favorite Actor - Action,Mission: Impossible II (2000)
2089,9,Blockbuster Entertainment Awards,2000,Winner - Blockbuster Entertainment Award,Favorite Supporting Actor - Drama,Magnolia (1999)
2090,9,Blockbuster Entertainment Awards,2000,Nominee - Blockbuster Entertainment Award,Favorite Actor - Drama/Romance,Eyes Wide Shut (1999)
2091,9,Blockbuster Entertainment Awards,1997,Winner - Blockbuster Entertainment Award,Favorite Actor - Comedy/Romance,Jerry Maguire (1996)
2092,9,Blockbuster Entertainment Awards,1995,Winner - Blockbuster Entertainment Award,"Favorite Actor - Mystery/Thriller, On Video",Interview with the Vampire: The Vampire Chronicles (1994)
2093,9,Bravo Otto,1996,Winner - Bravo Otto Germany,Best Actor (Schauspieler,
2094,9,Bravo Otto,1993,Winner - Bravo Otto Germany,Best Actor (Schauspieler,
2095,9,Bravo Otto,1990,Winner - Bravo Otto Germany,Best Actor (Schauspieler,
2096,9,Bravo Otto,1989,Winner - Bravo Otto Germany,Best Actor (Schauspieler,
2097,9,Bravo Otto,1987,Winner - Bravo Otto Germany,Best Actor (Schauspieler,
2098,9,Bravo Otto,1986,Winner - Bravo Otto Germany,Best Actor (Schauspieler,
2099,9,Cannes Film Festival,2022,Winner - Honorary Golden Palm,,
2100,9,Chicago Film Critics Association Awards,2000,Winner - CFCA Award,Best Supporting Actor,Magnolia (1999)
2101,9,Chicago Film Critics Association Awards,1990,Winner - CFCA Award,Best Actor,Born on the Fourth of July (1989)
2102,9,"CinemaCon, USA",2018,Winner - Will Rogers Motion Picture Pioneers Award,Pioneer of the Yea,
2103,9,Critics Choice Awards,2023,Nominee - Critics Choice Award,Best Actor,Top Gun: Maverick (2022)
2104,9,Critics Choice Awards,2016,Nominee - Critics Choice Award,Best Actor in an Action Movie,Mission: Impossible - Rogue Nation (2015)
2105,9,Critics Choice Awards,2015,Nominee - Critics Choice Award,Best Actor in an Action Movie,Edge of Tomorrow (2014)
2106,9,Critics Choice Awards,2005,Winner - Distinguished Achievement in Performing Arts,,
2107,9,Critics Choice Awards,1997,Nominee - Critics Choice Award,Best Actor,Jerry Maguire (1996)
2108,9,Dallas-Fort Worth Film Critics Association Awards,2022,Nominee - DFWFCA Award,Best Actor,Top Gun: Maverick (2022)
2109,9,David di Donatello Awards,2005,Winner - Special David,,
2110,9,David di Donatello Awards,1990,Nominee - David,Best Foreign Actor (Migliore Attore Straniero),Born on the Fourth of July (1989)
2111,9,"Empire Awards, UK",2014,Winner - Legend Award,,
2112,9,"Empire Awards, UK",2005,Nominee - Empire Award,Best Actor,Collateral (2004)
2113,9,"Empire Awards, UK",2003,Winner - Empire Award,Best Actor,Minority Report (2002)
2114,9,"Ethnic Multicultural Media Awards, UK",2004,Winner - EMMA,Best Film Actor,The Last Samurai (2003)
2115,9,Fangoria Chainsaw Awards,1994,Nominee - Chainsaw Award,Best Actor,Interview with the Vampire: The Vampire Chronicles (1994)
2116,9,Faro Island Film Festival,1994,Nominee - Audience Award,Best Actor,Interview with the Vampire: The Vampire Chronicles (1994)
2117,9,Florida Film Critics Circle Awards,2000,Winner - FFCC Award,Best Ensemble Cast,Magnolia (1999)
2118,9,Florida Film Critics Circle Awards,1997,Nominee - FFCC Award,Best Actor,Jerry Maguire (1996)
2119,9,"Golden Globes, USA",2009,Nominee - Golden Globe,Best Performance by an Actor in a Supporting Role in a Motion Picture,Tropic Thunder (2008)
2120,9,"Golden Globes, USA",2004,Nominee - Golden Globe,Best Performance by an Actor in a Motion Picture - Drama,The Last Samurai (2003)
2121,9,"Golden Globes, USA",2000,Winner - Golden Globe,Best Performance by an Actor in a Supporting Role in a Motion Picture,Magnolia (1999)
2122,9,"Golden Globes, USA",1997,Winner - Golden Globe,Best Performance by an Actor in a Motion Picture - Comedy or Musical,Jerry Maguire (1996)
2123,9,"Golden Globes, USA",1993,Nominee - Golden Globe,Best Performance by an Actor in a Motion Picture - Drama,A Few Good Men (1992)
2124,9,"Golden Globes, USA",1990,Winner - Golden Globe,Best Performance by an Actor in a Motion Picture - Drama,Born on the Fourth of July (1989)
2125,9,"Golden Globes, USA",1984,Nominee - Golden Globe,Best Performance by an Actor in a Motion Picture - Comedy or Musical,Risky Business (1983)
2126,9,Golden Schmoes Awards,2018,Nominee - Golden Schmoes,Favorite Celebrity of the Yea,
2127,9,Golden Schmoes Awards,2004,Nominee - Golden Schmoes,Best Actor of the Year,Collateral (2004)
2128,9,Golden Schmoes Awards,2003,Nominee - Golden Schmoes,Best Actor of the Year,The Last Samurai (2003)
2129,9,"Hasty Pudding Theatricals, USA",1994,Winner - Man of the Year,,
2130,9,Hollywood Critics Association,2023,Nominee - HCA Award,Best Actor,Top Gun: Maverick (2022)
2131,9,Hollywood Critics Association Midseason Awards,2022,Nominee - HCA Award,Best Actor,Top Gun: Maverick (2022)
2132,9,Houston Film Critics Society Awards,2008,Nominee - HFCS Award,Best Supporting Actor,Tropic Thunder (2008)
2133,9,"Indiana Film Journalists Association, US",2022,Nominee - IFJA Award,Best Lead Performance,Top Gun: Maverick (2022)
2134,9,International Online Cinema Awards (INOCA),2005,Nominee - INOCA,Best Actor,Collateral (2004)
2135,9,Italian National Syndicate of Film Journalists,2000,Winner - Special Silver Ribbon,Mission: Impossible II (2000),Mission: Impossible II (2000)
2136,9,Italian Online Movie Awards (IOMA),2005,Nominee - IOMA,Best Actor (Miglior attore protagonista),Collateral (2004)
2137,9,Kansas City Film Critics Circle Awards,2005,Nominee - KCFCC Award,Best Actor,Collateral (2004)
2138,9,Kansas City Film Critics Circle Awards,1988,Winner - KCFCC Award,Best Supporting Actor,Rain Man (1988)
2139,9,"Kids' Choice Awards, USA",2012,Nominee - Blimp Award,Favorite Butt Kicker,Mission: Impossible - Ghost Protocol (2011)
2140,9,"Kids' Choice Awards, USA",2001,Winner - Wannabe Award,,
2141,9,"Kids' Choice Awards, USA",2001,Nominee - Blimp Award,Favorite Movie Actor,Mission: Impossible II (2000)
2142,9,"Kids' Choice Awards, USA",1997,Nominee - Blimp Award,Favorite Movie Actor,Mission: Impossible (1996)
2143,9,MTV Movie + TV Awards,2012,Nominee - MTV Movie Award,Best Gut-Wrenching Performance,Mission: Impossible - Ghost Protocol (2011)
2144,9,MTV Movie + TV Awards,2012,Nominee - MTV Movie Award,Best Fight,Mission: Impossible - Ghost Protocol (2011)
2145,9,MTV Movie + TV Awards,2005,Winner - MTV Generation Award,,
2146,9,MTV Movie + TV Awards,2005,Nominee - MTV Movie Award,Best Villain,Collateral (2004)
2147,9,MTV Movie + TV Awards,2004,Nominee - MTV Movie Award,Best Male Performance,The Last Samurai (2003)
2148,9,MTV Movie + TV Awards,2001,Winner - MTV Movie Award,Best Male Performance,Mission: Impossible II (2000)
2149,9,MTV Movie + TV Awards,1997,Winner - MTV Movie Award,Best Male Performance,Jerry Maguire (1996)
2150,9,MTV Movie + TV Awards,1995,Nominee - MTV Movie Award,Most Desirable Male,Interview with the Vampire: The Vampire Chronicles (1994)
2151,9,MTV Movie + TV Awards,1995,Nominee - MTV Movie Award,Best On-Screen Duo,Interview with the Vampire: The Vampire Chronicles (1994)
2152,9,MTV Movie + TV Awards,1995,Nominee - MTV Movie Award,Best Villain,Interview with the Vampire: The Vampire Chronicles (1994)
2153,9,MTV Movie + TV Awards,1994,Nominee - MTV Movie Award,Best Male Performance,The Firm (1993)
2154,9,MTV Movie + TV Awards,1994,Nominee - MTV Movie Award,Most Desirable Male,The Firm (1993)
2155,9,MTV Movie + TV Awards,1993,Nominee - MTV Movie Award,Best Male Performance,A Few Good Men (1992)
2156,9,MTV Movie + TV Awards,1993,Nominee - MTV Movie Award,Most Desirable Male,A Few Good Men (1992)
2157,9,MTV Movie + TV Awards,1993,Nominee - MTV Movie Award,Best On-Screen Duo,Far and Away (1992)
2158,9,"MTV Movie Awards, Mexico",2004,Winner - MTV Movie Award,Funniest American in Japan (Gringo/a más Gracioso en Japón),The Last Samurai (2003)
2159,9,MTV TRL Awards,2003,Winner - MTV TRL Award,Biggest Friggin Star to Ever Appear on TRL Awar,
2160,9,Music City Film Critics' Association Awards,2019,Nominee - MCFCA Award,Best Action Film,Mission: Impossible - Fallout (2018)
2161,9,"National Board of Review, USA",1999,Winner - NBR Award,Best Acting by an Ensemble,Magnolia (1999)
2162,9,"National Board of Review, USA",1996,Winner - NBR Award,Best Actor,Jerry Maguire (1996)
2163,9,"National Film Awards, UK",2018,Winner - National Film Award,Global Contribution to motion pictur,
2164,9,"National Society of Film Critics Awards, USA",1990,Nominee - NSFC Award,Best Actor,Born on the Fourth of July (1989)
2165,9,New York Film Critics Circle Awards,1996,Nominee - NYFCC Award,Best Actor,Jerry Maguire (1996)
2166,9,New York Film Critics Circle Awards,1989,Nominee - NYFCC Award,Best Actor,Born on the Fourth of July (1989)
2167,9,North Carolina Film Critics Association,2023,Nominee - NCFCA Award,Best Actor,Top Gun: Maverick (2022)
2168,9,NRJ Ciné Awards,2005,Nominee - NRJ Ciné Award,Sexiest Actor (Acteur le plus sexy),Collateral (2004)
2169,9,Online Film & Television Association,2020,Winner - OFTA Film Hall of Fame,Actin,
2170,9,Online Film & Television Association,2000,Winner - OFTA Film Award,Best Supporting Actor,Magnolia (1999)
2171,9,Online Film & Television Association,1997,Winner - OFTA Film Award,Best Comedy/Musical Actor,Jerry Maguire (1996)
2172,9,Online Film & Television Association,1997,Nominee - OFTA Film Award,Best Actor,Jerry Maguire (1996)
2173,9,Peabody Awards,2002,Winner - Peabody Award,Winner,America: A Tribute to Heroes (2001)
2174,9,"People's Choice Awards, USA",2017,Nominee - People's Choice Award,Favorite Movie Ico,
2175,9,"People's Choice Awards, USA",2005,Nominee - People's Choice Award,Favorite Male Movie Sta,
2176,9,"People's Choice Awards, USA",1994,Winner - People's Choice Award,Favorite Dramatic Motion Picture Acto,
2177,9,"People's Choice Awards, USA",1990,Winner - People's Choice Award,Favorite Motion Picture Acto,
2178,9,"People's Choice Awards, USA",1987,Nominee - People's Choice Award,Favorite Motion Picture Acto,
2179,9,PGA Awards,2023,Winner - Lifetime Achievement Award in Motion Pictures,"""Beginning with Mission: Impossible, Tom Cruise has developed a talent for producing to match his ...                More",
2180,9,PGA Awards,2004,Nominee - PGA Award,Outstanding Producer of Theatrical Motion Pictures,The Last Samurai (2003)
2181,9,PGA Awards,1997,Winner - Nova Award,Most Promising Producer in Theatrical Motion Pictures,Mission: Impossible (1996)
2182,9,Razzie Awards,2018,Winner - Razzie Award,Worst Actor,The Mummy (2017)
2183,9,Razzie Awards,2006,Winner - Razzie Award,Most Tiresome Tabloid Targets,
2184,9,Razzie Awards,2006,Nominee - Razzie Award,Worst Actor,War of the Worlds (2005)
2185,9,Razzie Awards,2006,Nominee - Razzie Award,Most Tiresome Tabloid Targets,
2186,9,Razzie Awards,1995,Winner - Razzie Award,Worst Screen Couple,Interview with the Vampire: The Vampire Chronicles (1994)
2187,9,Razzie Awards,1989,Nominee - Razzie Award,Worst Actor,Cocktail (1988)
2188,9,Rembrandt Awards,2012,Nominee - Rembrandt Award,Best International Actor (Beste Buitenlandse Acteur),Mission: Impossible - Ghost Protocol (2011)
2189,9,Satellite Awards,2023,Nominee - Satellite Award,"Best Actor in a Motion Picture, Drama",Top Gun: Maverick (2022)
2190,9,Satellite Awards,2004,Nominee - Golden Satellite Award,"Best Actor in a Motion Picture, Drama",The Last Samurai (2003)
2191,9,Satellite Awards,2000,Nominee - Golden Satellite Award,"Best Performance by an Actor in a Supporting Role, Drama",Magnolia (1999)
2192,9,Satellite Awards,1997,Winner - Golden Satellite Award,"Best Actor in a Motion Picture, Comedy or Musical",Jerry Maguire (1996)
2193,9,Screen Actors Guild Awards,2000,Nominee - Actor,Outstanding Performance by a Male Actor in a Supporting Role,Magnolia (1999)
2194,9,Screen Actors Guild Awards,2000,Nominee - Actor,Outstanding Performance by a Cast in a Theatrical Motion Picture,Magnolia (1999)
2195,9,Screen Actors Guild Awards,1997,Nominee - Actor,Outstanding Performance by a Male Actor in a Leading Role,Jerry Maguire (1996)
2196,9,"SFX Awards, UK",2003,Nominee - SFX Award,Best SF or Fantasy Film Actor,Minority Report (2002)
2197,9,"ShoWest Convention, USA",1987,Winner - Special Award,Box Office Star of the Yea,
2198,9,Sunset Film Circle Awards,2022,Nominee - SFC Award,Best Actor,Top Gun: Maverick (2022)
2199,9,Teen Choice Awards,2014,Nominee - Teen Choice Award,Choice Movie Actor: Action Adventure,Edge of Tomorrow (2014)
2200,9,Teen Choice Awards,2013,Nominee - Teen Choice Award,Choice Movie Actor: Sci-Fi/Fantasy,Oblivion (2013)
2201,9,Teen Choice Awards,2012,Nominee - Teen Choice Award,Choice Movie Actor: Action,Mission: Impossible - Ghost Protocol (2011)
2202,9,Teen Choice Awards,2006,Nominee - Teen Choice Award,Movies - Choice Actor: Drama/Action Adventure,Mission: Impossible III (2006)
2203,9,Teen Choice Awards,2005,Nominee - Teen Choice Award,Choice Movie Actor: Drama,Collateral (2004)
2204,9,Teen Choice Awards,2005,Nominee - Teen Choice Award,Choice Movie Bad Guy,Collateral (2004)
2205,9,Teen Choice Awards,2000,Nominee - Teen Choice Award,Film - Choice Actor,Mission: Impossible II (2000)
2206,9,Teen Choice Awards,2000,Nominee - Teen Choice Award,Film - Wipeout Scene of the Summer,Mission: Impossible II (2000)
2207,9,The Stinkers Bad Movie Awards,2001,Nominee - Stinker Award,Worst On-Screen Couple,Blow (2001)
2208,9,The Stinkers Bad Movie Awards,1999,Nominee - Stinker Award,Worst On-Screen Male Hairstyle,Magnolia (1999)
2209,9,Walk of Fame,1986,Winner - Star on the Walk of Fame,Motion Picture,
2210,9,Washington DC Area Film Critics Association Awards,2022,Nominee - WAFCA Award,Best Actor,Top Gun: Maverick (2022)
2211,9,Yoga Awards,1994,Winner - Yoga Award,Worst Foreign Actor,The Firm (1993)
2212,10,"Academy Awards, USA",1995,Nominee - Oscar,Best Actor in a Leading Role,Pulp Fiction (1994)
2213,10,"Academy Awards, USA",1978,Nominee - Oscar,Best Actor in a Leading Role,Saturday Night Fever (1977)
2214,10,Primetime Emmy Awards,2021,Nominee - Primetime Emmy,Outstanding Actor in a Short Form Comedy or Drama Series,Die Hart (2020)
2215,10,Primetime Emmy Awards,2016,Winner - Primetime Emmy,Outstanding Limited Series,American Crime Story (2016)
2216,10,Primetime Emmy Awards,2016,Nominee - Primetime Emmy,Outstanding Supporting Actor in a Limited Series or a Movie,American Crime Story (2016)
2217,10,BAFTA Awards,1995,Nominee - BAFTA Film Award,Best Actor,Pulp Fiction (1994)
2218,10,20/20 Awards,2015,Nominee - Felix,Best Actor,Pulp Fiction (1994)
2219,10,AARP Movies for Grownups Awards,2010,Nominee - Movies for Grownups Award,Best Supporting Actor,The Taking of Pelham 123 (2009)
2220,10,AARP Movies for Grownups Awards,2008,Winner - Movies for Grownups Award,Best Grownup Love Story,Hairspray (2007)
2221,10,"Academy of Science Fiction, Fantasy & Horror Films, USA",1998,Nominee - Saturn Award,Best Actor,Face/Off (1997)
2222,10,"American Comedy Awards, USA",1996,Winner - American Comedy Award,Funniest Actor in a Motion Picture (Leading Role),Get Shorty (1995)
2223,10,"American Comedy Awards, USA",1995,Nominee - American Comedy Award,Funniest Actor in a Motion Picture (Leading Role),Pulp Fiction (1994)
2224,10,Awards Circuit Community Awards,1994,Winner - ACCA,Best Cast Ensemble,Pulp Fiction (1994)
2225,10,Awards Circuit Community Awards,1994,Nominee - ACCA,Best Actor in a Leading Role,Pulp Fiction (1994)
2226,10,BAFTA/LA Britannia Awards,1998,Winner - Britannia Award,Excellence in Fil,
2227,10,Black Reel Awards,2017,Winner - Black Reel,Outstanding TV Movie or Limited Series,American Crime Story (2016)
2228,10,Blockbuster Entertainment Awards,2000,Nominee - Blockbuster Entertainment Award,Favorite Actor - Suspense,The General's Daughter (1999)
